IPAddress,Parameter,Periodicity,RFValue,Thresholdvalue,ClientName
10.254.208.5,InterfaceOutUtilization(gigabitethernet10),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet11),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet23),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet24),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet25),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet26),60,3,90,ATMSL
10.254.208.5,InterfaceInUtilization(500),60,3,90,ATMSL
10.254.208.5,InterfaceInUtilization(gigabitethernet1),60,3,90,ATMSL
10.254.208.5,InterfaceInUtilization(gigabitethernet22),60,3,90,ATMSL
10.254.208.5,InterfaceInUtilization(gigabitethernet23),60,3,90,ATMSL
10.254.208.5,InterfaceInUtilization(gigabitethernet24),60,3,90,ATMSL
10.254.208.5,InterfaceInUtilization(gigabitethernet25),60,3,90,ATMSL
10.254.208.5,InterfaceOperStatus(1),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(1),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(1),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(1),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(500),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(gigabitethernet1),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(gigabitethernet10),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(gigabitethernet11),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(gigabitethernet23),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(gigabitethernet24),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(gigabitethernet25),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(gigabitethernet26),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet10),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet11),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet12),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet13),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet26),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet27),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet28),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet3),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet12),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet13),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet14),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet15),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet27),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet28),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet3),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet4),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet5),180,3,10,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet16),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet17),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet18),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet19),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet6),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet7),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet8),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet9),60,3,90,ATMSL
10.254.208.5,InterfaceOperStatus(gigabitethernet22),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(gigabitethernet27),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(gigabitethernet3),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOperStatus(Logical-int 1),60,3,DOWN,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(1),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(1),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(1),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(1),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet1),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet14),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet16),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet18),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet22),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet24),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet5),180,3,10,ATMSL
10.254.208.5,InterfaceOutDiscardsRate(gigabitethernet7),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet1),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet11),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet16),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet18),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet24),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet26),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet7),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet9),180,3,10,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet13),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet15),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet2),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet21),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet28),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet4),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(tunnel1),60,3,90,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet25),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet6),180,3,10,ATMSL
10.254.208.5,InterfaceOutErrorsRate(gigabitethernet8),180,3,10,ATMSL
10.254.208.5,InterfaceOutUtilization(1),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(1),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(1),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(1),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet12),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet14),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet20),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet22),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet27),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet3),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(gigabitethernet5),60,3,90,ATMSL
10.254.208.5,InterfaceOutUtilization(Logical-int 1),60,3,90,ATMSL
10.157.30.11,InterfaceTransmitErrors(eth3),60,3,10,DB-Bhagalpur
10.157.30.11,InterfaceReceiveErrors(eth3),60,3,10,DB-Bhagalpur
10.157.30.11,InterfaceReceiveErrors(eth7),60,3,10,DB-Bhagalpur
10.157.30.11,InterfaceTransmitErrors(eth7),60,3,10,DB-Bhagalpur
10.51.30.15,InterfaceReceiveErrors(eth3),60,3,10,DB-Bhopal
10.51.30.15,InterfaceReceiveErrors(eth7),60,3,10,DB-Bhopal
10.51.30.15,InterfaceTransmitErrors(eth3),60,3,10,DB-Bhopal
10.51.30.15,InterfaceTransmitErrors(eth7),60,3,10,DB-Bhopal
172.16.92.1,InterfaceCRCErrors(GigabitEthernet5),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(GigabitEthernet7),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(Tunnel360),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(Vlan1),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(Vlan460),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(Vlan60),120,3,100,Bajaj
172.16.92.1,InterfaceInDiscardsRate(GigabitEthernet3),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(GigabitEthernet5),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Tunnel1159),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Tunnel360),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Vlan3),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Vlan460),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(GigabitEthernet2),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(GigabitEthernet4),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Tunnel1106),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Tunnel1210),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Vlan20),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Vlan30),180,3,10,Bajaj
172.16.92.1,InterfaceInUtilization(FastEthernet0),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(GigabitEthernet1),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(GigabitEthernet8),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Tunnel102),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Tunnel569),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Vlan2),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Vlan3),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Vlan70),60,3,90,Bajaj
172.16.92.1,InterfaceOperStatus(GigabitEthernet0),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(GigabitEthernet7),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(GigabitEthernet8.3934),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Tunnel360),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Vlan1),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Vlan20),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Vlan60),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(GigabitEthernet5),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(GigabitEthernet7),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Tunnel360),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Vlan1),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Vlan460),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Vlan60),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(GigabitEthernet4),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(GigabitEthernet6),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Tunnel1210),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Tunnel569),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Vlan30),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Vlan50),180,3,10,Bajaj
172.16.92.1,InterfaceOutUtilization(GigabitEthernet1),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(GigabitEthernet3),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Tunnel102),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Tunnel1159),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Vlan2),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Vlan3),60,3,90,Bajaj
172.16.92.1,InterfaceCRCErrors(GigabitEthernet0),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(GigabitEthernet1),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(GigabitEthernet2),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(GigabitEthernet3),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(Vlan2),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(Vlan20),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(Vlan3),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(Vlan30),120,3,100,Bajaj
172.16.92.1,InterfaceInDiscardsRate(FastEthernet0),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(GigabitEthernet0),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(GigabitEthernet1),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Tunnel569),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Vlan1),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Vlan2),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Vlan20),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(GigabitEthernet6),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(GigabitEthernet7),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(GigabitEthernet8),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(GigabitEthernet8.3934),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Vlan50),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Vlan60),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Vlan70),180,3,10,Bajaj
172.16.92.1,InterfaceInUtilization(Tunnel1106),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Tunnel1159),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Tunnel1210),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Tunnel360),60,3,90,Bajaj
172.16.92.1,InterfaceOperStatus(GigabitEthernet2),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(GigabitEthernet3),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(GigabitEthernet4),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(GigabitEthernet5),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Vlan3),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Vlan30),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Vlan460),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Vlan50),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(GigabitEthernet0),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(GigabitEthernet1),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(GigabitEthernet2),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(GigabitEthernet3),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Vlan2),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Vlan20),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Vlan3),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Vlan30),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(GigabitEthernet8),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(GigabitEthernet8.3934),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Tunnel102),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Tunnel1106),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Vlan70),180,3,10,Bajaj
172.16.92.1,InterfaceOutUtilization(FastEthernet0),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(GigabitEthernet0),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Tunnel1210),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Tunnel360),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Tunnel569),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Vlan1),60,3,90,Bajaj
172.16.92.1,InterfaceCRCErrors(GigabitEthernet8),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(GigabitEthernet8.3934),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(Tunnel102),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(Tunnel1106),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(Tunnel1159),120,3,100,Bajaj
172.16.92.1,InterfaceInDiscardsRate(GigabitEthernet7),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(GigabitEthernet8),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(GigabitEthernet8.3934),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Tunnel102),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Vlan60),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Vlan70),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(FastEthernet0),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(GigabitEthernet0),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(GigabitEthernet1),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Tunnel360),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Tunnel569),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Vlan1),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Vlan2),180,3,10,Bajaj
172.16.92.1,InterfaceInUtilization(GigabitEthernet3),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(GigabitEthernet4),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(GigabitEthernet5),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(GigabitEthernet6),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Vlan30),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Vlan460),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Vlan50),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Vlan60),60,3,90,Bajaj
172.16.92.1,InterfaceOperStatus(Tunnel102),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Tunnel1106),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Tunnel1159),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Tunnel1210),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(GigabitEthernet8),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(GigabitEthernet8.3934),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Tunnel102),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Tunnel1106),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Tunnel1159),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(FastEthernet0),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(GigabitEthernet0),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(GigabitEthernet1),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(GigabitEthernet2),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Vlan1),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Vlan2),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Vlan20),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Vlan3),180,3,10,Bajaj
172.16.92.1,InterfaceOutUtilization(GigabitEthernet5),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(GigabitEthernet6),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(GigabitEthernet7),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(GigabitEthernet8),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Vlan460),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Vlan50),60,3,90,Bajaj
172.16.92.1,InterfaceCRCErrors(FastEthernet0),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(GigabitEthernet4),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(GigabitEthernet6),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(Tunnel1210),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(Tunnel569),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(Vlan50),120,3,100,Bajaj
172.16.92.1,InterfaceCRCErrors(Vlan70),120,3,100,Bajaj
172.16.92.1,InterfaceInDiscardsRate(GigabitEthernet2),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(GigabitEthernet4),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(GigabitEthernet6),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Tunnel1106),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Tunnel1210),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Vlan30),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Vlan50),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(GigabitEthernet3),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(GigabitEthernet5),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Tunnel102),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Tunnel1159),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Vlan3),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Vlan460),180,3,10,Bajaj
172.16.92.1,InterfaceInUtilization(GigabitEthernet0),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(GigabitEthernet2),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(GigabitEthernet7),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(GigabitEthernet8.3934),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Vlan1),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Vlan20),60,3,90,Bajaj
172.16.92.1,InterfaceOperStatus(FastEthernet0),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(GigabitEthernet1),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(GigabitEthernet6),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(GigabitEthernet8),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Tunnel569),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Vlan2),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Vlan70),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(FastEthernet0),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(GigabitEthernet4),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(GigabitEthernet6),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Tunnel1210),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Tunnel569),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Vlan50),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Vlan70),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(GigabitEthernet3),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(GigabitEthernet5),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(GigabitEthernet7),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Tunnel1159),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Tunnel360),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Vlan460),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Vlan60),180,3,10,Bajaj
172.16.92.1,InterfaceOutUtilization(GigabitEthernet2),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(GigabitEthernet4),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(GigabitEthernet8.3934),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Tunnel1106),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Vlan20),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Vlan30),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Vlan60),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Vlan70),60,3,90,Bajaj
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/1),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/12),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/19),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/20),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/6),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/8),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(StackSub-St1-2),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(TenGigabitEthernet1/1/2),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(Vlan107),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(Vlan200),120,3,100,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet0/0),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/16),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/18),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/24),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/5),180,3,10,ATMSL
